멤버 id,id,사용 금액,사용 시간,결제 내역,결제 장소 (가맹점 여부),할부 여부,할부 개월,할부 무/유이자 여부,거래 상태 (승인 / 취소),해외 결제,업종 카테고리,결제 방식 (온/오프라인)
1,20001,9009,2024-01-01 08:57,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20002,13952,2024-01-02 12:25,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,20003,14986,2024-01-03 13:10,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20004,11861,2024-01-04 12:23,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,20005,40115,2024-01-04 18:56,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20006,13414,2024-01-06 11:22,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20007,10828,2024-01-07 14:51,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20008,28751,2024-01-08 15:57,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20009,9520,2024-01-09 14:21,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,20010,10858,2024-01-10 09:54,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20011,32463,2024-01-10 15:51,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20012,12915,2024-01-13 13:26,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,20013,48339,2024-01-13 16:31,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20014,11438,2024-01-15 10:22,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20015,23156,2024-01-15 15:16,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20016,10796,2024-01-16 12:20,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20017,13885,2024-01-17 12:55,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20018,37163,2024-01-19 21:11,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20019,12624,2024-01-21 08:52,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20020,41865,2024-01-22 22:00,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20021,12081,2024-01-23 11:35,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20022,12429,2024-01-25 13:22,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20023,38719,2024-01-25 21:05,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20024,34528,2024-01-26 23:14,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20025,9973,2024-01-29 14:14,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,20026,14066,2024-01-30 13:51,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20027,25974,2024-01-31 16:30,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20028,35045,2024-02-01 23:43,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20029,14969,2024-02-02 09:15,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20030,13174,2024-02-03 12:48,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
1,20031,24839,2024-02-03 16:16,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20032,10100,2024-02-04 09:23,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,20033,21395,2024-02-04 15:24,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,20034,10905,2024-02-05 13:15,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
